證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,本益比,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label
3231,緯創         ,200812,37764,20.22,4.4245,0.83176,0.068895,0.049318,0.18204,0.019359,0.015452,2.6911,125.6,85.1,15.36,7.52,7.49,2.71,178.1405,1
1802,台玻         ,200812,36465,17.34,26.2727,0.8762,1.0899,0.020404,0.02981,0.028422,0.041267,0.46097,150.89,75.95,3.82,8.62,-76.33,-69.99,45.6747,-1
2610,華航         ,200812,35243,10.92,-1.5359,1.6446,0.38437,-0.14393,-0.95264,-0.077446,-0.24643,5.6188,36.44,28.25,0,12.5,-593.91,-1358.24,3.9377,-1
6239,力成         ,200812,34441,48.27,4.6503,1.4155,0.97633,0.14989,0.30424,0.23373,0.20984,1.0297,170.83,159.29,25.77,4,2.87,6.15,116.3248,1
2606,裕民         ,200812,33720,33.15,2.7262,1.0618,1.5718,0.25551,0.38955,0.60727,0.57661,0.52458,429,423.4,0,34.89,24.05,15.3,80.9351,-1
2474,可成         ,200812,32624,48.91,6.7462,0.99593,1.54,0.097394,0.14707,0.25941,0.22817,0.51006,208.84,142.94,4.31,2.41,-33.56,-39.56,82.5802,-1
2475,華映         ,200812,31666,3.34,-2.2721,0.38747,0.26614,-0.073812,-0.16754,-0.099134,-0.11712,1.2698,71.12,53.72,10.53,5.47,-192.58,-261.03,23.0539,-1
5346,力晶         ,200812,30551,3.91,-0.52695,0.67414,0.5507,-0.33304,-1.2882,-0.86955,-1.0525,2.8678,25.83,18.18,15.23,16.71,-298.72,-367.43,2.3018,-1
2615,萬海         ,200812,30503,14.15,99999999,1.0995,0.46016,7.63E-05,0.00019052,0.027066,8.02E-05,1.4962,121.64,110.36,0,18.21,-71.66,-99.57,21.2014,-1
2618,長榮航       ,200812,29570,12.46,-2.8977,1.9081,0.50425,-0.11089,-0.58831,-0.076587,-0.17336,4.3054,62.3,33.91,3678.95,10.7,-554.61,-947.6,13.1621,-1
1434,福懋         ,200812,28639,15.37,8.5866,0.59298,0.61016,0.041243,0.064953,0.036271,0.07096,0.5749,154.16,81.54,4.81,8,-32.16,-57.09,63.11,-1
2408,南科         ,200812,28348,16.96,-2.1578,2.8126,2.1468,-0.31431,-1.3036,-0.72318,-0.99528,3.1474,56.65,32.55,9.25,6.33,-197.3,-194.83,92.8066,-1
2371,大同         ,200812,27706,6.09,-3.9804,0.69362,0.13781,-0.024115,-0.066579,-0.07768,-0.03661,1.7609,85.49,55.65,6.56,5.26,-211.06,-271.49,28.7356,-1
2207,和泰         ,200812,27582,46.41,10.0891,1.3166,0.31114,0.036394,0.11541,0.043483,0.030871,2.171,108.19,88.8,14.4,2.74,-15.79,-25.52,57.7246,-1
2337,旺宏         ,200812,27046,7.37,5.0828,0.62247,0.93885,0.10172,0.12155,0.16735,0.18424,0.19492,475.11,360.79,2.98,8.8,7.2,-5.34,130.3935,1
3474,華亞科       ,200812,26900,7.91,-1.2132,0.52663,0.70311,-0.16463,-0.4345,-0.50413,-0.58008,1.6392,51.41,38.02,13.62,7.99,-698.12,-2449.45,234.3869,1
3008,大立光       ,200812,26482,191.47,7.6834,2.0885,3.3317,0.23771,0.27176,0.41955,0.43355,0.14326,496.64,444.99,5.58,4.57,7.57,26.17,116.2898,1
2609,陽明         ,200812,25880,9.98,47.5238,0.54417,0.18557,0.0048562,0.011531,0.0053123,0.0039711,1.3744,87.07,62.79,0,35.38,-87.21,-90.51,21.7435,-1
2395,研華         ,200812,24288,42.04,8.1949,1.8097,1.2032,0.16704,0.21976,0.15708,0.14729,0.3156,247.3,160.24,4.17,6.61,-11.86,-12.91,61.2274,-1
2451,創見         ,200812,23869,56.1,9.8077,1.5349,0.64327,0.12168,0.15583,0.050408,0.065308,0.28061,362.1,215.58,6.11,12.57,-38.84,-16.79,113.9037,1
2356,英業達       ,200812,23689,7.21,3.4663,0.47843,0.048696,0.041282,0.13556,0.006829,0.014071,2.2839,118.94,90.41,18.42,6.75,-19.27,3.96,140.0832,1
6116,彩晶         ,200812,22360,4.28,-3.4797,0.40226,0.36992,-0.080682,-0.119,-0.048404,-0.11116,0.47499,134.43,110,13.68,4.25,-126.95,-146.78,94.1589,-1
2201,裕隆         ,200812,22142,13.93,53.5769,0.37812,0.60697,0.0037415,0.0063134,-0.0074246,0.011201,0.68742,129.49,98.73,3.99,1.93,-132.06,-87.37,168.0546,1
2903,遠百         ,200812,21892,17.07,68.28,0.95845,0.22157,0.0034833,0.011093,0.030093,0.0032113,2.1845,40.17,29.62,32.3,132.5,-22.3,-62.06,105.2724,1
9921,巨大         ,200812,21570,56.39,6.794,1.7964,0.4023,0.094784,0.25602,0.076961,0.059241,1.7011,133.23,72.35,4.3,5.16,38.62,39.14,50.7891,-1
2707,晶華         ,200812,21516,258.24,25.1696,6.2528,4.0155,0.16134,0.2311,0.22244,0.15957,0.43236,71.1,59.8,63.69,32.27,-9.71,-22.47,41.8487,-1
9917,中保         ,200812,21115,42.18,13.9208,2.0768,1.5422,0.091193,0.14186,0.17054,0.11045,0.55557,120.74,92.78,9.44,12,-2.62,-35.83,20.1754,-1
1605,華新         ,200812,20392,6.36,-4.051,0.38038,0.1269,-0.051348,-0.093346,-0.0070494,-0.031833,0.8179,107.09,61.83,8.85,14.35,-142.82,-435.15,87.8931,-1
6244,茂迪         ,200812,19314,61.87,6.7031,1.115,0.67647,0.1056,0.1656,0.10887,0.10088,0.56822,369.36,240.78,6.26,17.63,2.66,-6.17,141.4094,1
2607,榮運         ,200812,19208,17.66,20.0682,0.98604,2.8211,0.041057,0.048885,0.12776,0.14079,0.19068,240.23,224.21,0,9.73,-5.44,4.7,58.9468,-1
2448,晶電         ,200812,18738,28.96,413.7143,0.8246,1.7648,0.0016246,0.0019208,-0.0071328,0.0041121,0.18231,554.06,435.32,3.21,2.98,-103.69,-98.02,305.9738,1
2015,豐興         ,200812,18624,29.31,8.646,1.3274,0.45141,0.090489,0.15418,0.05745,0.05243,0.70384,104.35,34.31,6.45,34.44,-30.66,-23.68,76.5609,-1
2006,東鋼         ,200812,18524,18.79,10.1022,0.88674,0.31644,0.052483,0.092598,0.05824,0.033284,0.76435,136.39,67.43,6.14,9.66,-42.66,-60.55,77.5412,-1
1504,東元         ,200812,18413,9.36,9.36,0.50759,0.36894,0.02773,0.053,0.058721,0.040163,0.91126,179.56,93.87,2.9,5.43,0.87,-33.73,43.5897,-1
3034,聯詠         ,200812,18211,27.75,4.4903,0.88517,0.62067,0.13743,0.19241,0.136,0.13491,0.40007,256.25,221.17,8.21,2.9,-53.05,-53.43,264.2523,1
2315,神達         ,200812,18041,11.58,37.3548,0.55888,0.26874,0.0087073,0.014756,-0.012473,0.0070949,0.69466,139.23,91.3,6.4,5,-116.46,-92.15,42.9188,-1
5387,茂德         ,200812,17712,2.43,-0.46374,0.39448,0.57311,-0.26427,-0.80547,-0.94827,-1.1715,2.0479,11.18,3.38,6.89,9.15,-335.13,-380.97,-11.1111,-1
2385,群光         ,200812,17629,26.57,4.5889,1.5987,0.27392,0.10285,0.33459,0.065001,0.059926,2.2532,108.28,72.89,6.91,5.19,-6.26,7.09,165.6756,1
6286,立錡         ,200812,17534,112.7,11.2139,3.6567,2.1661,0.25,0.3248,0.1958,0.19296,0.29919,359.19,255.49,4.88,7.33,-23.53,-24.37,168.4738,1
2605,新興         ,200812,17049,25.92,5.0923,1.1597,2.2364,0.11049,0.20705,0.58869,0.4391,0.87398,173.16,167.33,0,16.71,39.83,-5.57,51.3503,-1
5522,遠雄         ,200812,16917,20.9,3.466,0.7869,0.82251,0.08523,0.22437,0.28767,0.23474,1.6326,158.2,7.36,0.33,20.53,14.05,-4.93,208.7081,1
2617,台航         ,200812,16837,35.48,4.4239,1.5534,2.3009,0.24753,0.35107,0.54532,0.52007,0.41828,239.01,214.54,0,41.15,118.2,117.09,24.0699,-1
1503,士電         ,200812,16671,30.42,20.1457,1.2612,0.9024,0.02918,0.061862,0.05385,0.044903,1.1201,130.28,54.54,2.56,4.55,-17.69,-23.35,30.9665,-1
6121,新普         ,200812,16563,61.81,5.4796,1.2939,0.41951,0.12953,0.23257,0.081565,0.076574,0.79553,189.41,128.45,7.1,5.58,-7.92,13.91,172.0434,1
2103,台橡         ,200812,15922,21.36,5.0141,1.1628,0.44789,0.12218,0.19989,0.11183,0.089319,0.63594,203.3,154.36,13.03,7.42,-19.53,-24.33,73.1742,-1
2362,藍天         ,200812,15896,23.69,16.0068,2.0127,0.70255,0.032368,0.12691,0.049857,0.044128,2.9206,81.06,36.73,4.75,16.27,27.43,-27.24,114.6475,1
2377,微星         ,200812,15877,14.24,6.3289,0.55865,0.14088,0.044654,0.088312,0.020946,0.022273,0.97769,167.62,100.28,6.04,6.37,-30.97,-22.08,44.1011,-1
2393,億光         ,200812,15750,39.83,10.6783,1.4856,1.2828,0.080078,0.13857,0.12385,0.11999,0.73039,143.17,118.81,9.06,3.94,-37.7,-38.4,188.5513,1
2392,正崴         ,200812,15748,32.16,7.4273,0.78115,0.2913,0.047861,0.10203,0.046345,0.039244,1.1317,110.51,76.86,7.55,4.69,-18.83,-23.49,120.8022,1
2323,中環         ,200812,15029,5.17,-2.3607,0.31973,0.55235,-0.078403,-0.13629,-0.18696,-0.24309,0.73835,100.34,58.22,4.56,6.28,-826.31,-214.05,59.9613,-1
5483,中美晶       ,200812,14888,50.3,6.264,1.5087,1.0331,0.092734,0.2336,0.16453,0.15996,1.519,116.44,61.19,5.29,7.23,-10.03,-4.6,61.5706,-1
3044,健鼎         ,200812,14875,29.99,4.9326,0.8878,0.45744,0.080521,0.17962,0.09528,0.092677,1.2307,146.44,122.67,8.42,3.84,-28.23,-30.06,252.2841,1
3037,欣興         ,200812,14861,13,5.8559,0.49923,0.3085,0.037682,0.074848,0.069607,0.053123,0.98633,125.82,101.7,10.9,4.66,-56.16,-60.44,248.0769,1
2379,瑞昱         ,200812,14831,30.58,16.266,0.94092,0.85276,0.048219,0.057728,-0.058969,0.052429,0.1972,394.55,318.35,5.77,8.73,-134.91,-53.99,209.0255,1
1704,榮化         ,200812,14504,18.11,6.2882,0.795,0.2524,0.051252,0.11457,0.018319,0.038452,1.2355,140.33,103.4,11.16,16.21,-60.63,-1.5,99.0613,-1
3443,創意         ,200812,14464,107.45,17.7603,5.078,1.4434,0.18622,0.28309,0.079225,0.080483,0.52024,235.7,132.67,7.43,11.06,-0.4,1.97,55.0582,-1
9907,統一實       ,200812,14362,8.66,11.863,0.72469,0.49093,0.027272,0.058422,0.062597,0.041245,1.1422,85.95,31.84,4.89,10.5,-23.49,-18.76,34.873,-1
1717,長興         ,200812,14348,13.29,7.8176,0.72346,0.35299,0.044,0.091123,0.062473,0.045063,1.071,199.55,129.4,5.08,4.06,-35.21,-38.62,125.6584,1
9933,中鼎         ,200812,14333,20.01,8.3029,1.2705,0.24111,0.037519,0.14035,0.035957,0.029017,2.7407,128.27,50.57,4.23,15.17,22.63,18.51,53.1234,-1
2104,中橡         ,200812,14251,28.63,14.3869,1.0735,0.49713,0.031241,0.063863,0.052779,0.034481,1.0442,194.79,113.3,5.04,5.87,-32.72,-55.61,14.146,-1
3227,原相         ,200812,14219,106.68,9.6894,2.6032,2.7221,0.21285,0.26502,0.27141,0.28298,0.24511,459.86,431.73,6.04,13.18,-17.72,-15.94,145.6974,1
3189,景碩         ,200812,13736,28.82,5.8458,0.72032,1.0522,0.1098,0.1232,0.1962,0.17997,0.12203,527.7,484.91,10.38,6.07,-36.28,-43.16,186.9535,1
2915,潤泰全       ,200812,13339,18.52,37.7959,1.6715,1.4769,0.015793,0.028635,-0.026476,0.040284,0.81319,105.35,57.83,2.97,16.47,22.29,-20.48,206.6955,1
2023,燁輝         ,200812,13263,8.68,12.4,0.46121,0.20997,0.015643,0.034602,0.039724,0.017446,1.2119,91.57,46.28,7.7,14.33,-8.01,-40.01,49.1935,-1
9945,潤泰新       ,200812,13212,16.88,19.8588,1.3847,0.56136,0.02494,0.060428,0.015241,0.028174,1.4229,146.07,57.84,2.04,13.8,-61.13,-32.48,148.2227,1
2014,中鴻         ,200812,13102,9.91,-3.3823,1.5364,0.25895,-0.10198,-0.45475,-0.07693,-0.07663,3.4591,64.73,6.61,5.29,51.68,-199.6,-240.32,70.5348,-1
5203,訊連         ,200812,13096,108.85,11.0958,2.5642,2.6153,0.16935,0.23066,0.25245,0.2353,0.362,264.29,259.05,2.98,12.32,4.03,2.67,25.8613,-1
2612,中航         ,200812,12977,43.28,2.6135,1.2651,1.7354,0.24265,0.48416,0.52848,0.66421,0.99528,137.07,134.62,0,22.84,65.11,83.79,89.9723,-1
2332,友訊         ,200812,12971,19.01,8.967,0.78651,0.32512,0.049353,0.087624,0.024716,0.036321,0.77546,191.32,96.53,3.22,5.49,-69.71,-65.53,70.384,-1
5347,世界         ,200812,12631,7.03,11.5246,0.58195,0.73153,0.044962,0.051429,0.063572,0.064636,0.14382,328.97,241.46,8.16,8.07,-79.6,-75.89,122.3329,1
2352,佳世達       ,200812,12533,6.5,-3.8235,0.55319,0.073838,-0.024379,-0.10389,-0.018297,-0.018582,3.2613,94.54,62.83,7.22,8.38,18.8,-159.13,208.4615,1
2704,國賓         ,200812,12418,33.29,39.631,1.5982,4.4865,0.027748,0.03961,0.12156,0.11133,0.42748,199.55,191.83,82.76,21.98,-18.88,-10.48,18.2037,-1
5371,中光電       ,200812,12381,15.09,4.7156,0.58647,0.13673,0.051301,0.11199,0.029173,0.029015,1.183,149.58,120.87,12.8,4.21,-44.28,-29.07,189.397,1
2208,台船         ,200812,12323,15.95,12.5591,1.0284,0.29802,0.024326,0.08187,0.14498,0.023731,2.3655,159.75,17.95,2.38,84.83,14.15,-54.05,72.2884,-1
3702,大聯大       ,200812,12128,12.4,5.124,0.65539,0.0671,0.043302,0.12477,0.020757,0.012857,1.8813,155.61,92.88,9.26,7.25,-25.17,-29.58,270.3226,1
2204,中華         ,200812,12104,8.57,-2.1696,0.31107,0.41103,-0.10232,-0.1365,-0.053491,-0.18943,0.33398,180.39,124.72,5.1,8.28,-787.25,-449.02,157.5263,1
5608,四維航       ,200812,12084,28.19,2.4407,1.0634,2.1259,0.21933,0.43568,0.48161,0.87137,0.98647,276.45,241.01,0,360.26,39.32,119.88,48.1376,-1
2501,國建         ,200812,12009,6.95,31.5909,0.62444,2.8024,0.012532,0.019672,0.057076,0.08851,0.56969,197.54,22.43,0.18,6.49,-60.86,-59.2,82.0144,-1
1723,中碳         ,200812,11916,44.15,7.0303,2.202,1.1821,0.26399,0.31307,0.18998,0.16816,0.1859,413.29,377.13,44.7,21.06,-0.47,-0.46,85.7531,-1
2504,國產         ,200812,11890,8.58,16.5,0.5905,0.50441,0.016184,0.031357,0.029064,0.030821,0.93749,104.62,85.11,11.65,3.5,-34.13,-39.67,67.2494,-1
4906,正文         ,200812,11879,38.69,8.0104,1.2341,0.42284,0.080373,0.15262,0.066015,0.052778,0.89891,171.41,139.93,12.13,5.5,30.97,5.79,40.2946,-1
2485,兆赫         ,200812,11547,32.99,6.7464,1.6662,1.0831,0.17751,0.24721,0.17951,0.16065,0.39267,285.16,231.47,6.83,4.3,-27.9,-21.18,78.6602,-1
8008,建興電       ,200812,11538,12.07,7.8889,0.54029,0.18529,0.036574,0.06785,0.016568,0.023586,0.85514,137.95,104.59,7.77,6.7,-29.42,-26.82,153.7697,1
2344,華邦電       ,200812,11517,3.09,-1.545,0.29457,0.43954,-0.097407,-0.19252,-0.2864,-0.28718,0.97651,107.31,70.33,5.4,8.19,-42.33,-26.67,216.1812,1
1907,永豐餘       ,200812,11386,6.65,-30.2273,0.60127,0.23415,-0.0059441,-0.017845,-0.018435,-0.0077849,2.0022,89.94,55.34,5.97,5.1,34.62,-131.05,97.1429,-1
1210,大成         ,200812,11306,21.32,9.8249,1.0172,0.12432,0.036428,0.066264,0.019521,0.012525,0.81906,156.24,80.6,11.53,16.78,-15.95,-23.6,51.8293,-1
1314,中石化       ,200812,11164,6.22,-3.4944,0.56494,0.33823,-0.075427,-0.16199,-0.055586,-0.096979,1.1476,280.87,152.59,14,15.94,-159.38,-211.45,99.3569,-1
1201,味全         ,200812,11133,21.64,20.8077,2.2355,0.54331,0.038967,0.10569,0.032714,0.026127,1.7124,118.75,65.15,6.04,12.05,8.41,18.64,98.1978,-1
1710,東聯         ,200812,11111,12.23,8.6127,0.79005,0.74347,0.075179,0.086074,0.1312,0.086145,0.14491,191.57,152.51,20.73,14.6,-44.95,-58.53,95.2576,-1
3367,英華達       ,200812,11084,17.91,4.1748,0.68463,0.13214,0.086148,0.16384,0.027133,0.031618,0.90181,162.65,113.69,11.55,7.37,-48.51,-32.47,82.5237,-1
3514,昱晶         ,200812,10949,50.43,3.9429,0.87219,0.47526,0.083337,0.22131,0.13446,0.12059,1.6557,201.32,33.96,7.57,20.57,249.55,291.92,85.2072,-1
8078,華寶         ,200812,10851,17.11,7.8128,0.92687,0.28626,0.061083,0.1185,0.020558,0.036734,0.94002,194.92,153.32,12.17,5.03,-74.48,-66.64,156.2829,1
5903,全家         ,200812,10826,44.67,14.1361,2.6765,0.26025,0.054254,0.18083,0.024152,0.018416,2.333,102.17,69.78,11.86,60.27,17.97,14.44,29.4605,-1
5478,智冠         ,200812,10765,82.54,10.2534,2.3932,1.4211,0.12591,0.18922,0.23395,0.13905,0.50289,244.14,229.02,17.15,5.29,34.7,18.21,146.5471,1
2328,廣宇         ,200812,10759,22,15.0685,0.99413,0.56995,0.035219,0.060137,0.04045,0.037712,0.70753,167.65,148.83,15.08,3.13,-34.27,-32.25,163.6364,1
6182,合晶         ,200812,10391,39.06,8.4545,1.3802,0.81071,0.05498,0.091763,0.093337,0.095736,0.66901,151.13,76.8,3.82,8.66,-53.81,-31.49,49.2576,-1
2349,錸德         ,200812,10334,4.26,-1.5896,0.30234,0.49883,-0.1041,-0.17647,-0.24711,-0.31496,0.69517,122.44,64.42,2.86,4.95,-4050.47,-5970.82,106.5728,1
2388,威盛         ,200812,10241,18.58,-5.9743,4.0835,2.8986,-0.30221,-0.65353,-0.33777,-0.48504,1.1625,143.88,114.57,3.06,13.09,19.83,19.5,-1.507,-1
3376,新日興       ,200812,10182,66.13,6.9101,1.4455,1.2821,0.1136,0.20869,0.23869,0.18509,0.83707,248.34,209.06,7.78,2.48,-0.3,-2.44,116.9515,1
1785,光洋科       ,200812,10155,32.19,10.2516,1.165,0.3764,0.06879,0.11337,0.048584,0.036794,0.64805,170.78,52.07,3.66,16.99,-54.75,-55.61,107.8596,1
8069,元太         ,200812,9903,14.15,-10.8015,1.5314,0.78918,-0.038205,-0.1167,-0.080414,-0.073112,2.0545,68.16,28.89,4.21,10.69,-166.32,-201.36,495.053,1
3019,亞光         ,200812,9891,37.58,9.4422,0.63149,0.29762,0.042488,0.062826,0.02981,0.031912,0.47866,192.34,148.31,11.91,7.54,-59.63,-51.63,89.4625,-1
2515,中工         ,200812,9805,6.35,317.5,0.52917,0.65329,0.0010975,0.0020545,-0.00705,0.0025521,0.8721,178.25,63.04,0.98,3.12,40.97,-92.74,36.8504,-1
2441,超豐         ,200812,9767,17.21,5.5516,0.92378,1.0729,0.1513,0.16619,0.21282,0.19305,0.098364,617.26,551.91,11.02,5.32,-31.33,-33.04,90.2963,-1
1440,南紡         ,200812,9707,6.21,-38.8125,0.44484,0.58255,-0.0078478,-0.011309,-0.0024761,-0.014852,0.44098,139.99,62.07,4.45,13.21,-103.48,-114.5,95.9742,-1
2913,農林         ,200812,9680,17.89,894.5,1.7574,6.6506,0.00071566,0.0014666,-0.08239,0.0056611,1.0493,54.63,15.59,1.36,4.78,-32.19,-92.35,11.8502,-1
3452,益通         ,200812,9566,68.29,5.6578,1.0292,0.42144,0.047598,0.10231,0.10016,0.073034,1.1495,195.62,66.97,9.22,11.97,177.63,74.01,19.344,-1
8131,福懋科       ,200812,9551,20.39,8.9039,1.1429,0.88614,0.066812,0.12854,0.11168,0.099658,0.92397,112.09,79.1,11.68,5.57,-33.63,-41.47,130.358,1
3059,華晶科       ,200812,9523,25.17,4.6959,0.89573,0.30531,0.10102,0.19188,0.074404,0.065447,0.89945,199.88,163.15,9.39,4.21,10.19,2.33,159.0385,1
2458,義隆         ,200812,9465,22.2,37.6271,1.5823,2.0109,0.031461,0.039017,0.016963,0.050007,0.24015,380.82,300.01,4.7,6.95,-87.89,-75.79,150.4505,1
3035,智原         ,200812,9360,24.27,12.135,1.5207,1.6256,0.1018,0.12498,0.095027,0.13385,0.22771,282.59,234.66,7.24,5.69,-60.93,-59.92,174.4953,1
2101,南港         ,200812,9344,13.8,-15.5056,1.0192,0.93814,-0.03601,-0.067916,0.0051524,-0.062519,0.88605,71.26,25.5,4.22,10.04,-96.21,-129.9,200.7246,1
1103,嘉泥         ,200812,9254,12.33,31.6154,0.45082,1.1417,0.0077376,0.012776,0.075513,0.036861,0.65116,283.11,251.19,5.68,6.72,-61.79,-79.26,41.9303,-1
2449,京元電       ,200812,9222,7.12,22.9677,0.40478,0.59532,0.009295,0.01746,0.069215,0.026527,0.87845,220.37,206.27,54.06,3.96,-53.78,-87.3,113.4831,1
1229,聯華         ,200812,9129,10.5,40.3846,0.59423,1.3174,0.010092,0.013769,-0.044132,0.032401,0.36432,141.07,92.77,5.65,5.05,-319.84,-93.72,42.8571,-1
8076,伍豐         ,200812,9112,58.74,-104.8929,3.2926,3.1129,-0.018505,-0.030613,0.15463,-0.031282,0.6543,162.53,109.91,3.23,2.26,-38.69,-105.1,41.6411,-1
2327,國巨         ,200812,9086,4.08,16.32,0.32771,0.39805,0.012527,0.020967,0.061559,0.025501,0.67378,183.64,140.71,5,3.93,-50.28,-73,186.7647,1
2391,合勤         ,200812,8841,16.82,42.05,0.88526,0.55003,0.016865,0.021323,0.030127,0.013316,0.26433,363.29,257.63,4.26,5.18,-69.39,-87.34,76.2782,-1
2312,金寶         ,200812,8822,6.05,86.4286,0.44387,0.25723,0.0026425,0.0049389,0.0065101,0.0028984,0.86901,111,83.39,13.04,5.54,-71.24,-94.42,57.0248,-1
9914,美利達       ,200812,8773,32.32,5.8551,1.3563,0.44684,0.10351,0.22383,0.074997,0.076357,1.1623,123.32,63.01,5.76,9.67,8.19,-9.09,51.8255,-1
2374,佳能         ,200812,8712,18.12,5.5583,1.0584,0.22187,0.10925,0.19175,0.044789,0.040192,0.75516,137.71,99.27,19.85,10,-42.73,-39.34,223.4547,1
2035,唐榮         ,200812,8627,24.65,-3.6519,1.6918,0.41808,-0.094693,-0.40913,-0.10234,-0.11445,3.3206,83.61,36.17,4.03,15.85,-1015.01,-11059.84,56.998,-1
2350,環電         ,200812,8510,7.7,24.0625,0.55079,0.12561,0.010963,0.023129,0.014016,0.0052861,1.1098,144.98,113.08,9.42,4.78,-60.31,-81.62,162.3377,1
3380,明泰         ,200812,8505,17.11,7.2809,0.9564,0.31435,0.078137,0.13156,0.061472,0.043276,0.68376,215.16,170.8,9.67,4.57,-11.24,-18.58,56.3413,-1
3534,雷凌         ,200812,8459,64.13,9.4867,1.6558,1.7216,0.14642,0.16948,0.17458,0.17622,0.15755,678.45,579.05,4.6,5.46,-30.67,-31.92,73.9436,-1
3195,統寶         ,200812,8448,4.12,-6.7541,0.78927,0.52284,-0.055047,-0.11669,-0.064979,-0.077366,1.1198,88.36,53.13,7.92,6.33,58.18,53.4,175.9709,1
3293,鈊象         ,200812,8327,109.21,8.2423,2.9037,2.6015,0.28756,0.35019,0.36305,0.31929,0.21778,463.7,395.4,2.32,8.05,-22.81,-17.12,127.2136,1
1313,聯成         ,200812,8311,9.18,153,0.56842,0.26274,0.0018769,0.003661,-0.063305,0.0017224,0.95053,175.3,111.57,7.15,9.75,-229.06,-95.88,78.3224,-1
6176,瑞儀         ,200812,8230,17.65,5.639,0.53083,0.20814,0.051488,0.092669,0.046887,0.036912,0.79982,184.05,160.15,19.78,2.97,-34.54,-37.4,142.8329,1
3014,聯陽         ,200812,8229,38.74,11.4615,1.3088,3.1496,0.061238,0.068698,0.17306,0.16533,0.12182,471.88,411.12,4.99,4.65,-29.89,-24.73,79.8141,-1
2542,興富發       ,200812,8222,11.42,3.5138,0.78059,0.5022,0.057691,0.22821,0.16518,0.14687,2.9558,137.92,7.9,0.44,18.38,2.07,-15.54,275.7443,1
8299,群聯         ,200812,8151,47.23,10.6135,1.1307,0.31565,0.075228,0.10524,0.021632,0.029379,0.39899,288.45,188.13,12.08,11.08,-74.26,-60.28,368.4311,1
8072,陞泰         ,200812,8150,71.92,6.9758,1.7214,1.6511,0.22313,0.24694,0.32326,0.23683,0.10669,857.29,682.15,3.77,10.25,-2.23,-16.16,40.3226,-1
3083,網龍         ,200812,8142,93.12,11.9538,4.0735,5.0199,0.28079,0.34124,0.46982,0.42066,0.21528,511.49,508.14,0,6.3,29.7,12.57,355.3265,1
2548,華固         ,200812,8127,28.52,2.5857,1.0074,0.64774,0.12106,0.38871,0.26163,0.25041,2.211,152.73,7.16,0.36,61.5,22.67,20.8,149.5091,1
2401,凌陽         ,200812,7866,13.15,1315,0.71235,0.48221,0.00047653,0.00066854,-0.058331,0.00051818,0.40294,217.01,142.2,4.01,5.21,-163.68,-96.15,165.7795,1
1729,必翔         ,200812,7753,44.04,37.0084,2.9282,4.6358,0.043872,0.063422,0.10427,0.12635,0.44562,443.19,195.88,1.47,7.61,-59.63,-48.85,65.7584,-1
2450,神腦         ,200812,7721,27.44,6.1114,1.6122,0.30452,0.16633,0.26135,0.062225,0.049373,0.57123,216,147.9,12.73,15.61,26.44,16.98,63.7755,-1
2342,茂矽         ,200812,7719,12.85,-1.3699,2.0078,2.5907,-0.78292,-1.2654,-0.028904,-1.8616,0.61631,119.39,47.1,5.42,8,-131.4,-4152.5,40.4669,-1
1104,環泥         ,200812,7699,12.3,136.6667,0.64533,0.8711,0.0027747,0.004687,-0.044696,0.0067313,0.68921,106.12,70.32,9.81,4.23,-486.45,-87.6,37.2358,-1
2331,精英         ,200812,7689,5.65,20.9259,0.30198,0.074479,0.0078299,0.01431,-0.0026281,0.0036064,0.82766,142.98,97.67,10.44,7.35,-348.99,-62.73,158.5841,1
1304,台聚         ,200812,7660,8.55,85.5,0.62637,0.11875,0.0017301,0.0037042,-0.010359,0.0014123,1.141,178.11,126.15,7.45,8.32,-121.58,-142.97,104.5614,1
3005,神基         ,200812,7654,12.97,5.6886,0.65013,0.40118,0.065903,0.11057,0.066412,0.070986,0.67783,133.18,93.51,6.24,4.97,31.07,-3.1,122.128,1
2526,大陸         ,200812,7564,8.55,23.75,0.4667,0.22745,0.0066713,0.017493,0.038628,0.0096533,1.6222,122.25,39.1,2.85,7.55,-13.56,-68.32,54.386,-1
9910,豐泰         ,200812,7550,12.96,7.2,0.85095,0.2336,0.046219,0.081145,0.045744,0.032477,0.75565,138.6,80.57,9.21,11.79,12.15,-19.94,100.7716,-1
2106,建大         ,200812,7525,11.72,14.2927,0.75273,0.29285,0.025135,0.052523,0.040016,0.020512,1.0897,136.49,82.83,5.86,7.05,-19.42,-10.43,184.5563,1
